#,CVE_ENTIDAD,ENTIDAD,CU_MUNICIPIO,MUNICIPIO,DF,DL,SECCION,LISTA_NOMINAL,VOTOS_EMITIDOS,PARTICIPACION,ABSTENCION,1ER_LUGAR,1ERO_VOTOS,PCN,DIF_VOTOS_2DO,DIF_PCN_2DO,2DO_LUGAR,2DO_VOTOS,PCN,DIF_VOTOS_3RO,DIF_PCN_3RO,3ER_LUGAR,3RO_VOTOS,PCN,1PP_MV,VOTOS,PCN,DIF_2DO,PCN,2PP_MV,VOTOS,PCN,DIF_3RO,PCN,3PP_MV,VOTOS,PCN,PAN,PCN,PRI,PCN,PRD,PCN,MC,PCN,PVEM,PCN,MORENA,PCN,PT,PCN,QI,PCN,PES,PCN,RSP,PCN,FM,PCN,EAMA,PCN,ASE,PCN,PAN_QI,PCN,PRI_PVEM,PCN,PVEM-PT,PCN,CNR,PCN,NULOS,PCN,TOT_VOTOS,VALIDACION
853,22,QUERETARO,17,TEQUISQUIAPAN,2,11,649,"1,247",789,0.63,0.37,PAN,181,0.23,11,0.01,PRI,170,0.22,37,0.05,MORENA,133,0.17,PAN,181,0.23,11,0.01,PRI,170,0.22,37,0.05,MORENA,133,0.08,181,0.23,170,0.22,10,0.01,27,0.03,18,0.02,133,0.17,0,0.00,21,0.03,68,0.09,118,0.15,9,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,34,0.04,789,100.00%
854,22,QUERETARO,17,TEQUISQUIAPAN,2,11,650,"1,436",896,0.62,0.38,PAN,192,0.21,2,0.00,PRI,190,0.21,22,0.02,MORENA,168,0.19,PAN,192,0.21,2,0.00,PRI,190,0.21,22,0.02,MORENA,168,0.21,192,0.21,190,0.21,11,0.01,37,0.04,13,0.01,168,0.19,0,0.00,33,0.04,60,0.07,143,0.16,7,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,42,0.05,896,100.00%
855,22,QUERETARO,17,TEQUISQUIAPAN,2,11,651,"1,202",762,0.63,0.37,PAN,196,0.26,30,0.04,MORENA,166,0.22,19,0.02,PRI,147,0.19,PAN,196,0.26,30,0.04,MORENA,166,0.22,19,0.02,PRI,147,0.16,196,0.26,147,0.19,15,0.02,20,0.03,15,0.02,166,0.22,0,0.00,22,0.03,56,0.07,78,0.10,17,0.02,0,0.00,0,0.00,2,0.00,0,0.00,0,0.00,1,0.00,27,0.04,762,100.00%
856,22,QUERETARO,17,TEQUISQUIAPAN,2,11,652,419,276,0.66,0.34,PAN,115,0.42,72,0.26,MORENA,43,0.16,8,0.03,PRI,35,0.13,PAN,115,0.42,72,0.26,MORENA,43,0.16,8,0.03,PRI,35,0.05,115,0.42,35,0.13,4,0.01,11,0.04,7,0.03,43,0.16,0,0.00,5,0.02,10,0.04,28,0.10,5,0.02,0,0.00,0,0.00,2,0.01,0,0.00,0,0.00,0,0.00,11,0.04,276,100.00%
857,22,QUERETARO,17,TEQUISQUIAPAN,2,11,653,"1,587",990,0.62,0.38,PAN,278,0.28,19,0.02,MORENA,259,0.26,107,0.11,PRI,152,0.15,PAN,278,0.28,19,0.02,MORENA,259,0.26,107,0.11,PRI,152,0.55,278,0.28,152,0.15,31,0.03,36,0.04,20,0.02,259,0.26,0,0.00,25,0.03,38,0.04,98,0.10,12,0.01,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,18,0.02,22,0.02,990,100.00%
858,22,QUERETARO,17,TEQUISQUIAPAN,2,11,654,"1,428",904,0.63,0.37,MORENA,257,0.28,39,0.04,PAN,218,0.24,88,0.10,RSP,130,0.14,MORENA,257,0.28,39,0.04,PAN,218,0.24,88,0.10,RSP,130,0.13,218,0.24,114,0.13,20,0.02,35,0.04,19,0.02,257,0.28,0,0.00,21,0.02,44,0.05,130,0.14,15,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0.00,28,0.03,904,100.00%
859,22,QUERETARO,17,TEQUISQUIAPAN,2,11,655,715,441,0.62,0.38,PAN,125,0.28,23,0.05,MORENA,102,0.23,14,0.03,PRI,88,0.20,PAN,125,0.28,23,0.05,MORENA,102,0.23,14,0.03,PRI,88,0.10,125,0.28,88,0.20,5,0.01,17,0.04,6,0.01,102,0.23,0,0.00,10,0.02,16,0.04,48,0.11,11,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,13,0.03,441,100.00%
860,22,QUERETARO,17,TEQUISQUIAPAN,2,11,656,"2,221","1,748",0.79,0.21,PAN,597,0.34,252,0.14,MORENA,345,0.20,96,0.05,PRI,249,0.14,PAN,597,0.34,252,0.14,MORENA,345,0.20,96,0.05,PRI,249,0.56,597,0.34,249,0.14,20,0.01,38,0.02,40,0.02,345,0.20,0,0.00,54,0.03,107,0.06,205,0.12,32,0.02,0,0.00,0,0.00,3,0.00,0,0.00,0,0.00,2,0.00,56,0.03,"1,748",100.00%
861,22,QUERETARO,17,TEQUISQUIAPAN,2,11,657,"1,479",916,0.62,0.38,MORENA,300,0.33,47,0.05,PAN,253,0.28,137,0.15,PRI,116,0.13,MORENA,300,0.33,47,0.05,PAN,253,0.28,137,0.15,PRI,116,0.07,253,0.28,116,0.13,18,0.02,29,0.03,15,0.02,300,0.33,0,0.00,24,0.03,54,0.06,59,0.06,18,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.00,28,0.03,916,100.00%
862,22,QUERETARO,17,TEQUISQUIAPAN,2,11,658,"2,105","1,294",0.61,0.39,MORENA,407,0.31,116,0.09,PAN,291,0.22,113,0.09,PRI,178,0.14,MORENA,407,0.31,116,0.09,PAN,291,0.22,113,0.09,PRI,178,0.19,291,0.22,178,0.14,25,0.02,43,0.03,28,0.02,407,0.31,0,0.00,40,0.03,91,0.07,114,0.09,25,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,51,0.04,"1,294",100.00%
863,22,QUERETARO,17,TEQUISQUIAPAN,2,11,659,"3,585","2,098",0.59,0.41,MORENA,801,0.38,389,0.19,PAN,412,0.20,164,0.08,PRI,248,0.12,MORENA,801,0.38,389,0.19,PAN,412,0.20,164,0.08,PRI,248,0.19,412,0.20,248,0.12,66,0.03,46,0.02,51,0.02,801,0.38,0,0.00,53,0.03,150,0.07,159,0.08,30,0.01,0,0.00,0,0.00,2,0.00,0,0.00,0,0.00,2,0.00,78,0.04,"2,098",100.00%
864,22,QUERETARO,17,TEQUISQUIAPAN,2,11,660,"2,205","1,321",0.60,0.40,PRI,337,0.26,39,0.03,PAN,298,0.23,30,0.02,MORENA,268,0.20,PRI,337,0.26,39,0.03,PAN,298,0.23,30,0.02,MORENA,268,0.13,298,0.23,337,0.26,38,0.03,18,0.01,43,0.03,268,0.20,0,0.00,27,0.02,57,0.04,157,0.12,11,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,67,0.05,"1,321",100.00%
865,22,QUERETARO,17,TEQUISQUIAPAN,2,11,661,"1,767","1,007",0.57,0.43,PAN,270,0.27,25,0.02,MORENA,245,0.24,46,0.05,PRI,199,0.20,PAN,270,0.27,25,0.02,MORENA,245,0.24,46,0.05,PRI,199,0.15,270,0.27,199,0.20,57,0.06,11,0.01,30,0.03,245,0.24,0,0.00,15,0.01,33,0.03,88,0.09,27,0.03,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,6,0.01,25,0.02,"1,007",100.00%
866,22,QUERETARO,17,TEQUISQUIAPAN,2,11,662,"1,194",772,0.65,0.35,PAN,202,0.26,25,0.03,PRI,177,0.23,45,0.06,MORENA,132,0.17,PAN,202,0.26,25,0.03,PRI,177,0.23,45,0.06,MORENA,132,0.13,202,0.26,177,0.23,26,0.03,33,0.04,14,0.02,132,0.17,0,0.00,17,0.02,19,0.02,105,0.14,12,0.02,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,34,0.04,772,100.00%
867,22,QUERETARO,17,TEQUISQUIAPAN,2,11,663,"1,049",718,0.68,0.32,PAN,170,0.24,28,0.04,MORENA,142,0.20,24,0.03,PES,118,0.16,PAN,170,0.24,28,0.04,MORENA,142,0.20,24,0.03,PES,118,0.15,170,0.24,98,0.14,16,0.02,10,0.01,16,0.02,142,0.20,0,0.00,11,0.02,118,0.16,85,0.12,7,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,45,0.06,718,100.00%
868,22,QUERETARO,17,TEQUISQUIAPAN,2,11,664,781,519,0.66,0.34,PAN,294,0.57,202,0.39,MORENA,92,0.18,45,0.09,PRI,47,0.09,PAN,294,0.57,202,0.39,MORENA,92,0.18,45,0.09,PRI,47,0.07,294,0.57,47,0.09,11,0.02,3,0.01,8,0.02,92,0.18,0,0.00,9,0.02,14,0.03,13,0.03,10,0.02,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,17,0.03,519,100.00%
869,22,QUERETARO,17,TEQUISQUIAPAN,2,11,665,"2,344","1,500",0.64,0.36,PAN,564,0.38,257,0.17,MORENA,307,0.20,88,0.06,PRI,219,0.15,PAN,564,0.38,257,0.17,MORENA,307,0.20,88,0.06,PRI,219,0.42,564,0.38,219,0.15,41,0.03,23,0.02,31,0.02,307,0.20,0,0.00,45,0.03,71,0.05,88,0.06,36,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.00,73,0.05,"1,500",100.00%
870,22,QUERETARO,17,TEQUISQUIAPAN,2,11,666,"2,759","1,558",0.56,0.44,PAN,400,0.26,28,0.02,PRI,372,0.24,15,0.01,MORENA,357,0.23,PAN,400,0.26,28,0.02,PRI,372,0.24,15,0.01,MORENA,357,0.24,400,0.26,372,0.24,29,0.02,36,0.02,29,0.02,357,0.23,0,0.00,44,0.03,40,0.03,165,0.11,17,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,68,0.04,"1,558",100.00%
871,22,QUERETARO,17,TEQUISQUIAPAN,2,11,667,"2,644","1,640",0.62,0.38,PRI,694,0.42,350,0.21,PAN,344,0.21,59,0.04,MORENA,285,0.17,PRI,694,0.42,350,0.21,PAN,344,0.21,59,0.04,MORENA,285,0.18,344,0.21,694,0.42,36,0.02,9,0.01,20,0.01,285,0.17,0,0.00,32,0.02,35,0.02,87,0.05,41,0.03,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,56,0.03,"1,640",100.00%
872,22,QUERETARO,17,TEQUISQUIAPAN,2,11,668,"2,647","1,512",0.57,0.43,MORENA,429,0.28,15,0.01,PAN,414,0.27,160,0.11,PRI,254,0.17,MORENA,429,0.28,15,0.01,PAN,414,0.27,160,0.11,PRI,254,0.15,414,0.27,254,0.17,53,0.04,19,0.01,30,0.02,429,0.28,0,0.00,49,0.03,58,0.04,112,0.07,20,0.01,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,73,0.05,"1,512",100.00%
873,22,QUERETARO,17,TEQUISQUIAPAN,2,11,669,"1,636","1,069",0.65,0.35,MORENA,302,0.28,100,0.09,PAN,202,0.19,74,0.07,PRI,128,0.12,MORENA,302,0.28,100,0.09,PAN,202,0.19,74,0.07,PRI,128,0.08,202,0.19,128,0.12,40,0.04,34,0.03,34,0.03,302,0.28,0,0.00,35,0.03,64,0.06,123,0.12,56,0.05,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,50,0.05,"1,069",100.00%
874,22,QUERETARO,17,TEQUISQUIAPAN,2,11,670,"1,587","1,047",0.66,0.34,PAN,336,0.32,94,0.09,MORENA,242,0.23,84,0.08,PRI,158,0.15,PAN,336,0.32,94,0.09,MORENA,242,0.23,84,0.08,PRI,158,0.15,336,0.32,158,0.15,45,0.04,20,0.02,32,0.03,242,0.23,0,0.00,40,0.04,41,0.04,77,0.07,15,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,41,0.04,"1,047",100.00%
875,22,QUERETARO,17,TEQUISQUIAPAN,2,11,671,"2,333","1,346",0.58,0.42,MORENA,552,0.41,305,0.23,PAN,247,0.18,122,0.09,RSP,125,0.09,MORENA,552,0.41,305,0.23,PAN,247,0.18,122,0.09,RSP,125,0.12,247,0.18,123,0.09,112,0.08,19,0.01,36,0.03,552,0.41,0,0.00,27,0.02,47,0.03,125,0.09,17,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.00,39,0.03,"1,346",100.00%
876,22,QUERETARO,17,TEQUISQUIAPAN,5,11,672,"2,527","1,393",0.55,0.45,PAN,379,0.27,69,0.05,MORENA,310,0.22,59,0.04,PRI,251,0.18,PAN,379,0.27,69,0.05,MORENA,310,0.22,59,0.04,PRI,251,0.19,379,0.27,251,0.18,64,0.05,29,0.02,33,0.02,310,0.22,0,0.00,50,0.04,63,0.05,130,0.09,37,0.03,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.00,45,0.03,"1,393",100.00%
877,22,QUERETARO,17,TEQUISQUIAPAN,5,11,673,"2,736","1,481",0.54,0.46,PAN,409,0.28,30,0.02,MORENA,379,0.26,176,0.12,PRI,203,0.14,PAN,409,0.28,30,0.02,MORENA,379,0.26,176,0.12,PRI,203,0.15,409,0.28,203,0.14,65,0.04,39,0.03,45,0.03,379,0.26,0,0.00,61,0.04,75,0.05,121,0.08,26,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,58,0.04,"1,481",100.00%
878,22,QUERETARO,18,TOLIMAN,5,14,674,"1,597","1,142",0.72,0.28,MORENA,442,0.39,85,0.07,PAN,357,0.31,242,0.21,PRI,115,0.10,MORENA,442,0.39,85,0.07,PAN,357,0.31,242,0.21,PRI,115,0.08,357,0.31,115,0.10,22,0.02,24,0.02,73,0.06,442,0.39,0,0.00,9,0.01,0,0.00,46,0.04,17,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,37,0.03,"1,142",100.00%
879,22,QUERETARO,18,TOLIMAN,5,14,675,"1,750","1,315",0.75,0.25,MORENA,510,0.39,84,0.06,PAN,426,0.32,311,0.24,PRI,115,0.09,MORENA,510,0.39,84,0.06,PAN,426,0.32,311,0.24,PRI,115,0.10,426,0.32,115,0.09,13,0.01,31,0.02,51,0.04,510,0.39,0,0.00,9,0.01,0,0.00,92,0.07,19,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,49,0.04,"1,315",100.00%
880,22,QUERETARO,18,TOLIMAN,5,14,676,275,195,0.71,0.29,MORENA,55,0.28,2,0.01,PAN,53,0.27,18,0.09,PRI,35,0.18,MORENA,55,0.28,2,0.01,PAN,53,0.27,18,0.09,PRI,35,0.03,53,0.27,35,0.18,3,0.02,7,0.04,8,0.04,55,0.28,0,0.00,0,0.00,0,0.00,16,0.08,9,0.05,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,9,0.05,195,100.00%
881,22,QUERETARO,18,TOLIMAN,5,14,677,"1,807","1,233",0.68,0.32,RSP,311,0.25,3,0.00,PAN,308,0.25,46,0.04,MORENA,262,0.21,RSP,311,0.25,3,0.00,PAN,308,0.25,46,0.04,MORENA,262,1.34,308,0.25,111,0.09,29,0.02,37,0.03,31,0.03,262,0.21,0,0.00,5,0.00,0,0.00,311,0.25,45,0.04,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,94,0.08,"1,233",100.00%
882,22,QUERETARO,18,TOLIMAN,5,14,678,877,663,0.76,0.24,MORENA,263,0.40,104,0.16,PAN,159,0.24,78,0.12,PRI,81,0.12,MORENA,263,0.40,104,0.16,PAN,159,0.24,78,0.12,PRI,81,0.07,159,0.24,81,0.12,16,0.02,7,0.01,29,0.04,263,0.40,0,0.00,1,0.00,0,0.00,32,0.05,49,0.07,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,26,0.04,663,100.00%
883,22,QUERETARO,18,TOLIMAN,5,14,679,"2,658","1,862",0.70,0.30,MORENA,521,0.28,45,0.02,RSP,476,0.26,133,0.07,PAN,343,0.18,MORENA,521,0.28,45,0.02,RSP,476,0.26,133,0.07,PAN,343,0.52,343,0.18,159,0.09,27,0.01,78,0.04,64,0.03,521,0.28,0,0.00,24,0.01,0,0.00,476,0.26,46,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0.00,121,0.06,"1,862",100.00%
884,22,QUERETARO,18,TOLIMAN,5,14,680,"1,132",846,0.75,0.25,MORENA,312,0.37,44,0.05,PAN,268,0.32,185,0.22,PRI,83,0.10,MORENA,312,0.37,44,0.05,PAN,268,0.32,185,0.22,PRI,83,0.04,268,0.32,83,0.10,13,0.02,18,0.02,42,0.05,312,0.37,0,0.00,6,0.01,0,0.00,55,0.07,27,0.03,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,21,0.02,846,100.00%
885,22,QUERETARO,18,TOLIMAN,5,14,681,"1,065",784,0.74,0.26,PAN,283,0.36,20,0.03,MORENA,263,0.34,186,0.24,PRI,77,0.10,PAN,283,0.36,20,0.03,MORENA,263,0.34,186,0.24,PRI,77,0.09,283,0.36,77,0.10,10,0.01,23,0.03,44,0.06,263,0.34,0,0.00,6,0.01,0,0.00,45,0.06,10,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,23,0.03,784,100.00%
886,22,QUERETARO,18,TOLIMAN,5,14,682,"2,348","1,647",0.70,0.30,MORENA,577,0.35,82,0.05,PAN,495,0.30,274,0.17,PRI,221,0.13,MORENA,577,0.35,82,0.05,PAN,495,0.30,274,0.17,PRI,221,0.28,495,0.30,221,0.13,26,0.02,29,0.02,78,0.05,577,0.35,0,0.00,15,0.01,0,0.00,82,0.05,74,0.04,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,50,0.03,"1,647",100.00%
887,22,QUERETARO,18,TOLIMAN,5,14,683,"1,779","1,299",0.73,0.27,MORENA,501,0.39,125,0.10,PAN,376,0.29,287,0.22,PRI,89,0.07,MORENA,501,0.39,125,0.10,PAN,376,0.29,287,0.22,PRI,89,0.05,376,0.29,89,0.07,14,0.01,51,0.04,61,0.05,501,0.39,0,0.00,10,0.01,0,0.00,78,0.06,73,0.06,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.00,44,0.03,"1,299",100.00%
888,22,QUERETARO,18,TOLIMAN,5,14,684,"3,039","1,998",0.66,0.34,PAN,622,0.31,36,0.02,MORENA,586,0.29,251,0.13,MC,335,0.17,PAN,622,0.31,36,0.02,MORENA,586,0.29,251,0.13,MC,335,0.26,622,0.31,124,0.06,28,0.01,335,0.17,101,0.05,586,0.29,0,0.00,17,0.01,0,0.00,74,0.04,25,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,85,0.04,"1,998",100.00%
889,22,QUERETARO,18,TOLIMAN,5,14,685,76,60,0.79,0.21,PAN,28,0.47,18,0.30,MORENA,10,0.17,1,0.02,PRI,9,0.15,PAN,28,0.47,18,0.30,MORENA,10,0.17,1,0.02,PRI,9,0.00,28,0.47,9,0.15,2,0.03,5,0.08,1,0.02,10,0.17,0,0.00,1,0.02,0,0.00,1,0.02,2,0.03,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.02,60,100.00%
890,22,QUERETARO,18,TOLIMAN,5,14,686,952,622,0.65,0.35,PAN,191,0.31,34,0.05,MORENA,157,0.25,50,0.08,PRI,107,0.17,PAN,191,0.31,34,0.05,MORENA,157,0.25,50,0.08,PRI,107,1.78,191,0.31,107,0.17,14,0.02,20,0.03,27,0.04,157,0.25,0,0.00,3,0.00,0,0.00,42,0.07,33,0.05,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,28,0.05,622,100.00%
891,22,QUERETARO,18,TOLIMAN,5,14,687,"2,161","1,519",0.70,0.30,PAN,692,0.46,419,0.28,MORENA,273,0.18,79,0.05,PRI,194,0.13,PAN,692,0.46,419,0.28,MORENA,273,0.18,79,0.05,PRI,194,0.31,692,0.46,194,0.13,27,0.02,54,0.04,53,0.03,273,0.18,0,0.00,15,0.01,0,0.00,121,0.08,36,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0.00,51,0.03,"1,519",100.00%
892,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
